id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,event finality,39,56,25,65,113,watch,baseline,monotonic-signal
g002,nonce pressure,41,37,17,94,169,watch,edge,drag-penalty
g003,settlement risk,90,30,36,99,219,ship,recovery,confidence-floor
g004,proof depth,30,29,26,77,66,hold,negative,lane-boundary
g005,event finality,91,31,22,28,222,ship,baseline,monotonic-signal
g006,nonce pressure,81,34,22,94,261,ship,edge,drag-penalty
g007,settlement risk,80,73,23,45,243,ship,recovery,confidence-floor
g008,proof depth,83,25,4,25,279,ship,negative,lane-boundary
g009,event finality,44,74,17,20,141,watch,baseline,monotonic-signal
g010,nonce pressure,116,66,25,65,354,ship,edge,drag-penalty
g011,settlement risk,111,64,10,92,439,ship,recovery,confidence-floor
g012,proof depth,68,66,4,24,274,ship,negative,lane-boundary
g013,event finality,94,69,5,37,363,ship,baseline,monotonic-signal
g014,nonce pressure,67,38,25,48,162,watch,edge,drag-penalty
g015,settlement risk,101,25,16,58,306,ship,recovery,confidence-floor
g016,proof depth,77,21,34,25,107,watch,negative,lane-boundary
g017,event finality,69,22,23,99,213,ship,baseline,monotonic-signal
g018,nonce pressure,68,60,19,97,266,ship,edge,drag-penalty
g019,settlement risk,71,11,40,101,125,watch,recovery,confidence-floor
g020,proof depth,76,24,31,64,161,watch,negative,lane-boundary
g021,event finality,38,68,28,93,135,watch,baseline,monotonic-signal
g022,nonce pressure,111,23,28,98,314,ship,edge,drag-penalty
g023,settlement risk,63,38,29,76,158,watch,recovery,confidence-floor
g024,proof depth,42,48,10,27,151,watch,negative,lane-boundary
g025,event finality,79,9,44,93,119,watch,baseline,monotonic-signal
g026,nonce pressure,101,73,21,44,315,ship,edge,drag-penalty
g027,settlement risk,72,38,11,24,223,ship,recovery,confidence-floor
g028,proof depth,105,58,7,105,443,ship,negative,lane-boundary
g029,event finality,81,35,7,64,307,ship,baseline,monotonic-signal
g030,nonce pressure,72,61,8,91,328,ship,edge,drag-penalty
g031,settlement risk,71,42,31,23,123,watch,recovery,confidence-floor
g032,proof depth,80,35,44,36,91,hold,negative,lane-boundary
g033,event finality,82,34,10,47,277,ship,baseline,monotonic-signal
g034,nonce pressure,43,36,37,57,37,hold,edge,drag-penalty
g035,settlement risk,71,39,31,24,121,watch,recovery,confidence-floor
g036,proof depth,44,8,32,98,78,hold,negative,lane-boundary
g037,event finality,34,30,10,96,178,watch,baseline,monotonic-signal
g038,nonce pressure,33,9,43,100,-7,hold,edge,drag-penalty
g039,settlement risk,36,71,19,63,147,watch,recovery,confidence-floor
g040,proof depth,85,69,8,92,376,ship,negative,lane-boundary
g041,event finality,69,71,4,97,355,ship,baseline,monotonic-signal
g042,nonce pressure,64,74,25,75,216,ship,edge,drag-penalty
g043,settlement risk,109,43,16,26,316,ship,recovery,confidence-floor
g044,proof depth,47,30,13,92,198,ship,negative,lane-boundary
g045,event finality,108,26,13,43,328,ship,baseline,monotonic-signal
g046,nonce pressure,54,27,14,23,142,watch,edge,drag-penalty
g047,settlement risk,30,65,37,104,74,hold,recovery,confidence-floor
g048,proof depth,110,16,29,63,264,ship,negative,lane-boundary
g049,event finality,109,29,6,90,416,ship,baseline,monotonic-signal
g050,nonce pressure,112,73,38,22,241,ship,edge,drag-penalty
g051,settlement risk,117,28,34,35,244,ship,recovery,confidence-floor
g052,proof depth,79,43,34,46,156,watch,negative,lane-boundary
g053,event finality,64,53,35,56,126,watch,baseline,monotonic-signal
g054,nonce pressure,104,14,16,23,269,ship,edge,drag-penalty
g055,settlement risk,83,8,29,97,209,ship,recovery,confidence-floor
g056,proof depth,32,43,37,95,49,hold,negative,lane-boundary
g057,event finality,54,63,22,99,214,ship,baseline,monotonic-signal
g058,nonce pressure,113,40,16,62,361,ship,edge,drag-penalty
g059,settlement risk,58,66,17,91,246,ship,recovery,confidence-floor
g060,proof depth,34,47,37,96,60,hold,negative,lane-boundary
g061,event finality,113,40,28,74,313,ship,baseline,monotonic-signal
g062,nonce pressure,112,39,4,25,380,ship,edge,drag-penalty
g063,settlement risk,33,41,35,91,56,hold,recovery,confidence-floor
g064,proof depth,35,44,31,42,36,hold,negative,lane-boundary
g065,event finality,84,13,10,22,237,ship,baseline,monotonic-signal
g066,nonce pressure,112,35,43,103,259,ship,edge,drag-penalty
g067,settlement risk,85,14,40,62,131,watch,recovery,confidence-floor
g068,proof depth,75,76,40,89,190,watch,negative,lane-boundary
g069,event finality,74,74,41,21,112,watch,baseline,monotonic-signal
g070,nonce pressure,77,76,22,34,231,ship,edge,drag-penalty
g071,settlement risk,38,9,14,45,98,watch,recovery,confidence-floor
g072,proof depth,110,48,33,55,268,ship,negative,lane-boundary
g073,event finality,105,35,23,22,257,ship,baseline,monotonic-signal
g074,nonce pressure,62,31,19,96,218,ship,edge,drag-penalty
g075,settlement risk,88,32,19,94,295,ship,recovery,confidence-floor
g076,proof depth,61,70,20,98,251,ship,negative,lane-boundary
g077,event finality,95,21,43,61,152,watch,baseline,monotonic-signal
g078,nonce pressure,71,34,14,90,267,ship,edge,drag-penalty
g079,settlement risk,63,8,22,95,182,watch,recovery,confidence-floor
g080,proof depth,62,33,7,73,257,ship,negative,lane-boundary
g081,event finality,65,48,43,24,52,hold,baseline,monotonic-signal
g082,nonce pressure,70,58,44,90,138,watch,edge,drag-penalty
g083,settlement risk,32,19,22,41,46,hold,recovery,confidence-floor
g084,proof depth,105,13,13,21,284,ship,negative,lane-boundary
g085,event finality,57,48,31,102,166,watch,baseline,monotonic-signal
g086,nonce pressure,36,68,20,61,137,watch,edge,drag-penalty
g087,settlement risk,73,45,16,88,272,ship,recovery,confidence-floor
g088,proof depth,95,71,37,20,191,watch,negative,lane-boundary
g089,event finality,66,52,28,33,143,watch,baseline,monotonic-signal
g090,nonce pressure,99,45,25,44,261,ship,edge,drag-penalty
g091,settlement risk,75,44,25,54,198,ship,recovery,confidence-floor
g092,proof depth,66,46,26,21,135,watch,negative,lane-boundary
g093,event finality,65,49,7,95,304,ship,baseline,monotonic-signal
g094,nonce pressure,74,18,41,93,128,watch,edge,drag-penalty
g095,settlement risk,76,40,18,97,275,ship,recovery,confidence-floor
g096,proof depth,37,19,8,60,150,watch,negative,lane-boundary
