id,focus,signal,slack,drag,confidence,score,lane
l001,nonce pressure,35,33,6,25,133,watch
l002,settlement risk,35,34,6,55,164,watch
l003,proof depth,35,35,6,85,195,ship
l004,event finality,35,36,18,25,76,hold
l005,nonce pressure,35,37,18,55,107,watch
l006,settlement risk,35,38,18,85,138,watch
l007,proof depth,35,39,34,25,-1,hold
l008,event finality,35,40,34,55,30,hold
l009,nonce pressure,35,41,34,85,61,hold
l010,settlement risk,60,42,6,25,217,ship
l011,proof depth,60,43,6,55,248,ship
l012,event finality,60,44,6,85,279,ship
l013,nonce pressure,60,45,18,25,160,watch
l014,settlement risk,60,46,18,55,191,watch
l015,proof depth,60,47,18,85,222,ship
l016,event finality,60,48,34,25,83,hold
l017,nonce pressure,60,32,34,55,97,hold
l018,settlement risk,60,33,34,85,128,watch
l019,proof depth,85,34,6,25,284,ship
l020,event finality,85,35,6,55,315,ship
l021,nonce pressure,85,36,6,85,346,ship
l022,settlement risk,85,37,18,25,227,ship
l023,proof depth,85,38,18,55,258,ship
l024,event finality,85,39,18,85,289,ship
l025,nonce pressure,85,40,34,25,150,watch
l026,settlement risk,85,41,34,55,181,watch
l027,proof depth,85,42,34,85,212,ship
